show_attributes_id,number_of_seasons,number_of_episodes,episode_run_time,in_production
1357,7,86,21,False
1358,2,31,43,True
1359,2,78,22,False
1360,53,3048,54,True
1361,4,38,44,False
1362,2,17,57,False
1363,1,6,28,False
1364,4,82,23,False
1365,4,49,45,False
1366,5,119,30,False
1367,4,59,45,False
1368,3,25,25,False
1369,1,54,80,False
1370,1,10,59,False
1371,1,52,25,False
1372,1,188,45,False
1373,4,37,23,True
1374,1,61,44,False
1375,1,8,58,False
1376,1,92,120,False
1377,1,67,45,False
1378,1,7,42,False
1379,4,45,42,False
1380,3,98,25,False
1381,20,320,30,True
1382,6,127,22,False
1383,1,86,45,False
1384,1,82,60,True
1385,5,162,11,True
1386,4,90,25,False
1387,5,96,60,False
1388,3,39,60,False
1389,1,82,45,False
1390,12,96,60,True
1391,1,80,0,False
1392,1,8,56,False
1393,6,124,42,False
1394,1,17,61,False
1395,3,30,50,True
1396,1,3,50,False
1397,1,8,55,True
1398,9,1419,41,True
1399,3,30,60,False
1400,3,87,120,False
1401,1,56,0,True
1402,4,268,24,False
1403,2,26,0,False
1404,1,12,42,False
1405,3,18,60,True
1406,2,24,13,False
1407,4,40,0,False
1408,3,48,70,False
1409,1,6,12,False
1410,25,884,45,True
1411,1,88,0,False
1412,2,100,22,False
1413,1,8,90,False
1414,1,16,61,False
1415,3,31,44,False
1416,5,62,25,False
1417,3,106,11,False
1418,2,37,23,False
1419,6,102,30,False
1420,1,155,45,False
1421,1,6,5,False
1422,3,28,50,False
1423,4,40,11,False
1424,3,24,30,False
1425,3,28,0,False
1426,2,15,25,True
1427,11,1510,60,False
1428,3,129,11,False
1429,1,120,45,False
1430,4,100,23,False
1431,1,18,70,False
1432,1,9,58,False
1433,3,41,25,True
1434,1,26,30,False
1435,1,4,42,False
1436,33,3306,36,True
1437,6,230,0,False
1438,3,24,58,False
1439,1,20,76,False
1440,15,207,43,True
1441,2,32,45,False
1442,1,6,33,False
1443,3,19,43,False
1444,9,35,90,False
1445,1,96,45,True
1446,7,176,30,False
1447,1,8,51,False
1448,1,7,26,False
1449,3,40,60,False
1450,1,176,60,False
1451,1,32,32,False
1452,7,164,23,False
1453,2,20,53,True
1454,1,5,70,False
1455,2,27,55,False
1456,4,123,10,False
1457,2,142,45,False
1458,1,8,46,False
1459,1,150,25,False
1460,1,12,26,False
1461,2,19,25,False
1462,1,2,120,False
1463,39,6697,30,True
1464,6,113,25,False
1465,1,9,9,False
1466,5,75,42,False
1467,2,12,25,False
1468,2,32,21,False
1469,10,133,90,False
1470,2,31,42,False
1471,1,2,85,False
1472,4,80,30,False
1473,4,85,43,False
1474,5,106,44,False
1475,7,166,24,False
1476,4,59,24,False
1477,6,180,30,False
1478,1,9,25,False
1479,2,10,59,False
1480,1,296,20,False
1481,7,44,52,False
1482,1,8,47,False
1483,2,16,48,True
1484,1,6,67,False
1485,7,84,21,False
1486,1,13,22,False
1487,6,95,22,False
1488,2,12,56,True
1489,1,6,54,False
1490,2,97,7,False
1491,3,76,22,False
1492,9,82,30,False
1493,10,902,42,True
1494,15,93,52,True
1495,4,142,160,False
1496,3,30,24,False
1497,2,93,24,False
1498,1,16,68,False
1499,1,3,87,False
1500,23,298,45,True
1501,4,76,25,False
1502,3,20,50,True
1503,6,100,21,False
1504,2,52,6,False
1505,3,20,30,False
1506,1,11,24,False
1507,24,580,43,True
1508,7,268,25,False
1509,1,127,45,False
1510,2,160,45,False
1511,4,87,25,False
1512,1,90,42,False
1513,4,98,22,True
1514,4,121,30,False
1515,5,150,7,False
1516,1,3,10,False
1517,3,62,50,False
1518,6,156,22,False
1519,1,23,23,False
1520,1,31,25,False
1521,1,2,45,False
1522,5,52,30,False
1523,1,33,0,True
1524,4,26,44,True
1525,3,52,42,True
1526,6,131,44,False
1527,5,36,60,False
1528,2,30,0,False
1529,1,78,21,False
1530,5,59,50,False
1531,3,77,21,False
1532,2,70,0,True
1533,0,0,0,False
1534,1,6,31,False
1535,1,65,0,False
1536,2,18,32,False
1537,6,60,30,True
1538,1,21,24,False
1539,5,62,26,False
1540,3,154,23,False
1541,1,24,25,False
1542,5,115,50,False
1543,11,243,44,False
1544,3,30,26,False
1545,1,10,2,False
1546,1,3,43,False
1547,1,7,51,False
1548,1,97,25,False
1549,10,176,92,False
1550,4,31,21,False
1551,3,30,52,False
1552,2,49,25,False
1553,5,94,3,False
1554,9,116,80,False
1555,2,20,51,True
1556,1,3,25,False
1557,8,47,29,True
1558,1,3,45,False
1559,1,12,13,False
1560,5,79,30,False
1561,3,57,30,False
1562,1,68,45,True
1563,1,10,50,True
1564,21,635,60,True
1565,1,10,30,True
1566,1,34,11,False
1567,7,80,30,False
1568,2,44,60,False
1569,1,10,26,False
1570,1,7,0,True
1571,2,31,60,False
1572,14,357,45,False
1573,2,35,60,False
1574,2,14,38,False
1575,2,7,43,False
1576,3,110,30,False
1577,1,22,24,False
1578,10,119,45,False
1579,2,45,0,False
1580,1,7,45,False
1581,1,2,118,False
1582,2,20,23,False
1583,7,81,30,False
1584,2,60,24,False
1585,2,25,43,False
1586,4,50,30,True
1587,2,15,60,False
1588,11,367,24,False
1589,1,6,58,False
1590,4,166,11,True
1591,2,12,60,False
1592,5,52,45,False
1593,4,39,25,False
1594,12,139,11,True
1595,1,140,42,False
1596,1,0,0,True
1597,6,234,11,False
1598,4,62,11,False
1599,1,62,60,False
1600,1,135,45,False
1601,5,44,30,False
1602,1,12,17,False
1603,2,26,21,False
1604,1,27,22,False
1605,1,80,45,False
1606,2,15,45,False
1607,4,86,43,False
1608,4,32,50,False
1609,1,145,22,False
1610,5,109,41,False
1611,1,680,85,True
1612,3,28,45,False
1613,1,12,63,False
1614,2,46,24,False
1615,1,22,22,False
1616,5,114,40,False
1617,3,42,24,False
1618,9,116,23,True
1619,15,845,42,False
1620,6,74,44,False
1621,1,8,40,False
1622,1,6,80,False
1623,1,25,34,False
1624,1,122,45,False
1625,1,32,140,False
1626,5,58,30,False
1627,1,8,48,False
1628,2,104,12,True
1629,1,20,61,False
1630,1,30,60,False
1631,7,84,22,False
1632,4,52,29,False
1633,4,69,42,False
1634,2,12,24,False
1635,1,17,60,False
1636,3,76,25,False
1637,3,26,30,True
1638,1,24,60,False
1639,1,86,45,True
1640,9,212,48,False
1641,1,4,120,False
1642,1,154,25,False
1643,1,3,59,False
1644,1,49,20,False
1645,1,2,0,False
1646,35,1195,30,True
1647,2,20,40,False
1648,1,117,45,True
1649,9,88,45,False
1650,1,71,60,False
1651,2,25,30,False
1652,8,203,25,False
1653,10,251,48,False
1654,1,43,24,False
1655,1,80,50,False
1656,1,4,50,False
1657,1,12,45,False
1658,1,1,45,False
1659,1,12,62,True
1660,3,24,52,False
1661,1,9,48,False
1662,1,105,0,True
1663,4,52,43,False
1664,2,78,11,True
1665,1,46,45,False
1666,2,12,75,False
1667,1,115,41,False
1668,4,53,30,False
1669,1,13,44,False
1670,1,5,48,False
1671,1,167,0,False
1672,1,13,0,True
1673,1,6,11,False
1674,1,11,0,False
1675,1,2,184,False
1676,1,5,40,False
1677,4,48,43,True
1678,2,18,50,True
1679,1,108,42,False
1680,1,2,157,False
1681,4,85,23,False
1682,5,90,43,True
1683,2,16,29,False
1684,5,78,42,True
1685,7,66,60,False
1686,2,32,55,True
1687,4,21,30,False
1688,2,40,30,False
1689,5,53,20,False
1690,3,57,22,False
1691,5,52,23,False
1692,1,16,15,False
1693,1,13,30,True
1694,1,17,63,False
1695,1,26,29,False
1696,1,2,170,False
1697,1,6,51,False
1698,2,18,26,False
1699,1,9,53,False
1700,1,10,24,True
1701,1,99,20,False
1702,19,2012,45,False
1703,4,46,30,False
1704,1,132,45,False
1705,7,100,21,False
1706,1,11,44,False
1707,72,20839,15,True
1708,5,103,21,False
1709,5,41,30,False
1710,1,8,40,True
1711,1,7,62,False
1712,3,32,60,False
1713,1,12,70,False
1714,2,20,35,False
1715,1,2,53,False
1716,4,98,21,False
1717,3,22,0,False
1718,1,41,45,False
1719,15,566,85,False
1720,1,266,44,False
1721,1,8,45,True
1722,1,3,40,False
1723,1,5,160,False
1724,9,210,25,False
1725,4,42,50,False
1726,25,1273,85,True
1727,4,61,43,False
1728,1,6,61,False
1729,6,15,0,True
1730,2,361,0,False
1731,2,6,58,True
1732,2,32,69,False
1733,1,78,45,True
1734,2,60,120,False
1735,7,148,30,False
1736,3,58,60,False
1737,5,43,42,False
1738,14,272,41,True
1739,1,13,49,False
1740,1,178,46,False
1741,5,91,60,False
1742,2,140,50,True
1743,5,36,43,True
1744,2,16,30,False
1745,1,82,50,False
1746,1,49,25,False
1747,2,18,56,True
1748,2,2,60,False
1749,4,51,60,False
1750,1,9,22,False
1751,3,91,23,False
1752,4,92,60,False
1753,2,182,45,True
1754,1,40,24,False
1755,1,65,30,False
1756,2,222,45,True
1757,2,28,70,False
1758,2,44,43,False
1759,3,26,23,False
1760,7,154,22,False
1761,1,8,57,True
1762,1,85,45,False
1763,2,48,21,False
1764,1,16,43,False
1765,8,48,60,False
1766,1,1,0,True
1767,1,216,0,False
1768,6,92,44,False
1769,3,26,55,False
1770,1,24,35,False
1771,7,93,60,False
1772,1,302,28,True
1773,6,96,30,True
1774,1,150,45,False
1775,8,171,25,False
1776,2,43,43,True
1777,2,8,23,False
1778,4,81,30,False
1779,14,405,12,False
1780,5,111,45,False
1781,1,39,24,False
1782,2,10,32,False
1783,3,15,90,False
1784,6,117,22,False
1785,1,185,60,False
1786,2,9,33,True
1787,1,4,45,True
1788,6,60,0,True
1789,19,332,45,True
1790,2,26,3,False
1791,8,104,42,False
1792,3,38,22,False
1793,6,458,40,False
1794,25,493,13,False
1795,1,3,0,True
1796,2,35,55,False
1797,1,20,15,False
1798,1,40,25,False
1799,11,69,30,True
1800,3,62,25,False
1801,3,30,28,False
1802,4,96,22,False
1803,6,88,21,False
1804,3,38,22,True
1805,19,58,60,False
1806,10,240,42,True
1807,3,34,53,False
1808,6,168,25,False
1809,6,110,45,False
1810,2,27,9,False
1811,51,2373,30,True
1812,3,27,60,True
1813,1,64,45,True
1814,3,19,50,False
1815,3,78,26,False
1816,1,5,32,True
1817,1,6,60,True
1818,1,26,60,False
1819,1,10,53,False
1820,1,231,0,False
1821,2,16,50,True
1822,2,12,0,False
1823,5,71,22,False
1824,1,5,54,False
1825,1,225,0,False
1826,2,25,60,False
1827,2,16,53,True
1828,1,8,519,False
1829,7,38,60,True
1830,6,39,30,False
1831,1,145,45,False
1832,3,66,45,False
1833,3,74,25,False
1834,1,25,24,False
1835,2,103,25,False
1836,4,38,43,False
1837,1,18,43,False
1838,8,198,45,False
1839,1,171,45,False
1840,22,2632,45,True
1841,2,36,21,False
1842,1,20,23,False
1843,4,90,45,False
1844,2,141,48,False
1845,4,130,25,False
1846,5,40,30,False
1847,2,16,48,False
1848,1,9,17,False
1849,2,41,25,False
1850,6,117,42,False
1851,2,39,30,False
1852,4,24,43,False
1853,3,48,45,False
1854,3,52,23,False
1855,9,233,22,False
1856,2,20,22,False
1857,1,6,4,False
1858,11,183,43,True
1859,5,114,30,False
1860,2,28,0,True
1861,1,13,26,False
1862,4,40,45,False
1863,22,4252,63,False
1864,3,312,6,False
1865,1,24,75,False
1866,4,24,52,False
1867,6,124,25,True
1868,1,62,23,False
1869,5,30,46,True
1870,2,9,53,False
1871,3,105,25,False
1872,2,10,5,True
1873,7,178,22,False
1874,3,79,22,False
1875,1,4,56,True
1876,8,62,44,False
1877,6,80,45,False
1878,2,18,40,False
1879,1,56,0,False
1880,1,11,54,False
1881,14,736,60,False
1882,3,24,43,True
1883,3,42,42,False
1884,6,156,5,False
1885,1,13,40,False
1886,2,19,45,True
1887,1,2,84,False
1888,5,160,43,True
1889,32,416,30,False
1890,1,53,5,False
1891,3,117,7,False
1892,2,10,54,False
1893,5,50,55,False
1894,3,16,30,False
1895,1,30,0,True
1896,1,4,40,True
1897,8,249,25,False
1898,1,49,24,False
1899,2,15,59,True
1900,5,75,44,False
1901,3,29,60,False
1902,3,75,25,False
1903,2,77,30,False
1904,4,42,22,False
1905,2,36,24,False
1906,35,406,42,True
1907,5,117,25,False
1908,4,49,43,False
1909,1,50,23,False
1910,2,78,23,False
1911,5,112,60,False
1912,1,5,87,False
1913,2,49,60,False
1914,1,150,0,True
1915,1,91,45,False
1916,13,1969,60,True
1917,1,48,0,False
1918,1,2,50,False
1919,6,103,43,False
1920,1,2,100,False
1921,1,4,55,False
1922,1,30,43,False
1923,4,95,30,False
1924,5,50,15,False
1925,3,39,25,True
1926,1,110,45,False
1927,2,12,49,False
1928,8,77,30,False
1929,3,80,23,False
1930,2,24,30,False
1931,7,166,30,False
1932,1,48,24,False
1933,1,10,10,False
1934,10,103,43,True
1935,12,261,60,False
1936,2,28,25,False
1937,3,62,23,False
1938,1,20,90,False
1939,16,2724,62,False
1940,1,8,42,False
1941,1,8,337,False
1942,1,32,30,False
1943,2,68,12,True
1944,1,26,26,False
1945,4,32,52,True
1946,1,17,30,False
1947,1,3,12,False
1948,1,20,30,False
1949,6,55,45,False
1950,1,6,35,False
1951,12,284,60,False
1952,1,65,25,False
1953,2,26,44,False
1954,1,6,49,False
1955,1,57,42,True
1956,1,133,45,False
1957,1,124,0,True
1958,2,19,0,False
1959,5,60,43,False
1960,37,7296,20,True
1961,1,12,27,False
1962,1,18,22,False
1963,1,40,45,False
1964,1,4,66,False
1965,24,310,42,False
1966,7,226,44,False
1967,1,18,10,True
1968,1,4,58,False
1969,3,31,23,False
1970,40,8560,30,True
1971,1,19,45,False
1972,1,13,24,True
1973,1,27,30,False
1974,11,84,23,False
1975,3,58,45,False
1976,1,22,47,False
1977,8,219,42,True
1978,5,103,45,False
1979,3,22,24,False
1980,1,11,48,False
1981,1,36,24,False
1982,1,100,24,False
1983,3,21,30,False
1984,2,31,45,False
1985,4,48,23,False
1986,6,36,30,False
1987,1,130,45,False
1988,4,40,23,False
1989,1,6,29,False
1990,1,10,22,True
1991,1,41,25,False
1992,1,15,43,False
1993,1,19,48,False
1994,4,24,24,False
1995,1,23,45,False
1996,17,237,0,True
1997,2,18,30,False
1998,10,506,45,True
1999,2,25,45,False
2000,1,51,30,False
2001,2,12,29,False
2002,4,178,7,False
2003,7,159,22,True
2004,1,16,35,False
2005,1,205,45,False
2006,1,4,22,False
2007,1,270,0,True
2008,1,10,52,True
2009,6,60,11,True
2010,4,32,22,False
2011,2,20,60,True
2012,6,161,50,False
2013,6,139,48,False
2014,2,16,57,True
2015,3,25,30,False
2016,8,1199,40,False
2017,4,41,43,True
2018,3,29,45,False
2019,1,19,25,False
2020,9,109,60,False
2021,3,38,42,False
2022,1,716,0,True
2023,1,3,92,False
2024,5,94,60,False
2025,1,112,60,False
2026,2,48,52,False
2027,5,53,60,False
2028,5,68,26,True
2029,1,155,44,False
2030,1,42,45,False
2031,1,11,49,False
2032,1,23,24,False
2033,1,10,25,True
2034,1,3,48,False
2035,5,114,22,False
2036,1,3,30,False
2037,2,7,0,True
2038,2,7,45,False
2039,2,38,22,False
2040,4,12,89,False
2041,2,17,78,True
2042,4,40,25,False
2043,3,33,24,True
2044,2,12,5,False
2045,15,320,42,True
2046,2,90,23,False
2047,3,45,7,False
2048,1,216,28,True
2049,1,10,13,False
2050,12,50,90,True
2051,4,118,60,False
2052,1,9,50,False
2053,5,150,120,False
2054,1,190,0,False
2055,6,129,30,False
2056,1,46,24,False
2057,3,40,11,False
2058,8,76,24,False
2059,3,40,43,False
2060,1,109,0,False
2061,1,6,62,False
2062,17,743,88,True
2063,4,79,23,False
2064,1,12,53,False
2065,15,340,25,True
2066,2,12,30,True
2067,1,80,0,True
2068,1,243,25,False
2069,7,88,60,False
2070,1,36,45,False
2071,1,6,30,True
2072,2,25,40,False
2073,4,40,42,False
2074,2,12,52,False
2075,5,121,44,False
2076,15,327,43,True
2077,5,105,22,True
2078,1,2,177,False
2079,9,274,25,False
2080,5,132,30,False
2081,2,123,45,False
2082,5,87,42,False
2083,10,86,60,False
2084,8,172,30,False
2085,1,120,32,True
2086,1,2,86,False
2087,4,69,22,False
2088,2,17,0,False
2089,4,32,28,False
2090,4,40,55,False
2091,7,122,45,False
2092,1,87,60,False
2093,11,138,60,False
2094,4,110,50,False
2095,7,31,30,False
2096,2,22,45,True
2097,2,120,11,False
2098,1,100,45,False
2099,8,236,42,False
2100,1,13,0,False
2101,7,59,50,True
2102,1,40,0,True
2103,2,22,50,False
2104,15,332,60,False
2105,7,107,25,False
2106,1,130,46,False
2107,1,4,121,False
2108,9,271,60,False
2109,7,28,100,False
2110,2,10,45,True
2111,1,8,26,False
2112,3,28,44,False
2113,3,43,45,False
2114,3,81,60,False
2115,1,22,41,False
2116,11,101,44,True
2117,6,142,42,False
2118,1,4,52,False
2119,8,50,46,True
2120,1,4,0,True
2121,1,16,22,False
2122,2,35,22,True
2123,3,28,48,False
2124,3,24,50,False
2125,1,98,0,True
2126,2,17,0,True
2127,3,30,23,False
2128,3,18,27,False
2129,3,73,24,False
2130,1,16,90,False
2131,2,23,60,False
2132,2,153,30,False
2133,5,110,60,False
2134,1,80,25,False
2135,5,150,60,False
2136,2,19,0,True
2137,1,5,14,True
2138,4,61,48,False
2139,2,24,93,False
2140,3,63,25,False
2141,3,70,21,False
2142,5,92,25,False
2143,2,7,58,True
2144,4,39,11,False
2145,2,178,0,True
2146,1,22,20,False
2147,4,49,60,False
2148,4,25,30,False
2149,1,165,45,False
2150,5,38,52,False
2151,3,63,24,False
2152,4,109,22,False
2153,1,41,22,False
2154,24,584,22,True
2155,9,193,24,False
2156,5,52,23,True
2157,2,20,45,True
2158,1,3,42,False
2159,2,42,25,False
2160,3,11,50,True
2161,3,30,22,False
2162,1,140,30,False
2163,1,52,30,False
2164,10,77,50,False
2165,5,64,45,False
2166,1,141,52,False
2167,6,128,20,False
2168,2,20,59,False
2169,4,23,55,False
2170,36,1265,30,True
2171,8,89,30,False
2172,20,359,10,False
2173,1,115,44,False
2174,5,127,30,False
2175,1,20,10,False
2176,1,5,44,False
2177,1,14,43,False
2178,3,83,60,False
2179,2,37,60,False
2180,5,60,42,False
2181,1,5,50,False
2182,1,19,24,False
2183,4,32,60,False
2184,2,18,55,False
2185,3,39,30,False
2186,1,4,30,False
2187,54,1249,90,True
2188,2,81,120,False
2189,5,50,22,False
2190,1,3,52,False
2191,3,68,30,False
2192,1,12,55,False
2193,4,74,44,False
2194,2,39,25,False
2195,16,142,45,True
2196,11,93,42,True
2197,1,2,182,False
2198,6,119,23,False
2199,1,13,64,False
2200,5,46,30,False
2201,2,23,22,False
2202,1,12,74,False
2203,7,152,45,False
2204,3,34,44,False
2205,50,964,55,True
2206,1,13,35,False
2207,9,220,46,False
2208,6,30,50,True
2209,3,28,52,False
2210,1,191,45,False
2211,5,110,44,False
2212,10,125,45,True
2213,3,67,22,False
2214,1,6,51,True
2215,3,66,44,False
2216,2,34,23,False
2217,1,6,41,False
2218,31,850,30,False
2219,1,5,47,False
2220,3,39,90,False
2221,2,26,23,False
2222,2,44,25,False
2223,1,43,21,False
2224,5,97,30,False
2225,1,60,0,True
2226,5,152,60,False
2227,12,301,21,False
2228,1,24,49,False
2229,1,10,54,True
2230,1,48,22,False
2231,2,23,25,False
2232,1,278,28,True
2233,4,18,45,False
2234,1,22,40,False
2235,1,120,42,False
2236,4,104,30,False
2237,1,8,52,True
2238,3,63,21,False
2239,11,253,30,False
2240,8,178,45,False
2241,3,26,25,True
2242,3,19,30,False
2243,2,19,10,False
2244,1,6,42,True
2245,6,70,7,False
2246,4,79,25,False
2247,1,2,87,False
2248,3,20,46,True
2249,11,196,60,True
2250,4,34,30,False
2251,1,74,46,False
2252,4,278,25,False
2253,6,23,88,False
2254,1,192,41,False
2255,3,35,45,True
2256,2,16,56,False
2257,3,14,45,True
2258,3,44,30,False
2259,1,12,58,False
2260,8,77,43,True
2261,3,44,20,False
2262,1,8,3,False
2263,1,22,21,False
2264,1,40,35,False
2265,2,20,50,True
2266,1,11,32,True
2267,9,194,45,False
2268,20,376,45,True
2269,1,8,28,False
2270,20,278,43,True
2271,7,144,80,False
2272,6,300,25,False
2273,1,50,20,False
2274,1,47,24,False
2275,21,554,45,True
2276,3,36,13,True
2277,2,20,41,False
2278,6,156,11,False
2279,6,71,60,False
2280,6,118,60,False
2281,1,11,25,False
2282,7,146,49,False
2283,1,135,60,False
2284,1,82,2,False
2285,1,117,0,True
2286,4,60,25,False
2287,8,148,60,False
2288,3,23,60,False
2289,4,34,45,False
2290,49,381,45,True
2291,4,40,13,True
2292,1,2,186,False
2293,1,85,0,False
2294,19,1558,25,True
2295,2,10,0,False
2296,4,30,40,False
2297,3,97,22,False
2298,5,118,60,False
2299,32,483,90,True
2300,5,93,23,True
2301,4,26,46,False
2302,1,10,69,False
2303,64,3337,24,True
2304,1,250,0,False
2305,1,70,45,False
2306,1,104,0,False
2307,1,36,30,False
2308,0,0,60,False
2309,1,6,22,False
2310,1,10,45,True
2311,2,16,43,False
2312,1,16,23,False
2313,2,38,42,False
2314,1,127,30,False
2315,45,530,30,False
2316,2,12,46,False
2317,1,16,63,False
2318,20,635,45,False
2319,1,12,36,False
2320,1,6,56,False
2321,1,8,35,False
2322,1,9,100,True
2323,1,8,20,False
2324,3,43,50,False
2325,14,172,45,False
2326,4,89,23,False
2327,3,43,60,False
2328,27,4548,36,True
2329,33,6604,30,True
2330,5,85,44,False
2331,1,21,4,False
2332,1,2,22,False
2333,4,97,24,False
2334,11,131,30,False
2335,5,85,30,False
2336,2,53,23,False
2337,9,41,90,False
2338,14,373,22,False
2339,1,9,76,False
2340,2,15,56,False
2341,16,150,30,True
2342,1,10,61,False
2343,2,78,24,False
2344,1,153,42,False
2345,1,24,23,True
2346,1,6,69,False
2347,1,16,30,False
2348,1,59,50,True
2349,1,117,60,False
2350,1,50,46,False
2351,3,16,45,False
2352,10,110,45,True
2353,1,2391,24,False
2354,2,21,25,False
2355,6,125,30,False
2356,25,1255,22,False
2357,2,9,54,False
2358,4,24,50,True
2359,15,423,60,False
2360,1,100,0,False
2361,2,50,90,False
2362,1,71,43,True
2363,6,120,30,False
2364,1,7,36,False
2365,2,8,30,False
2366,1,175,0,False
2367,1,2,59,False
2368,1,206,40,False
2369,2,26,0,True
2370,1,187,45,False
2371,1,80,60,False
2372,1,7,35,False
2373,2,52,30,False
2374,3,24,42,False
2375,1,65,21,False
2376,3,18,43,False
2377,2,26,26,False
2378,10,115,15,False
2379,6,122,60,False
2380,1,20,28,False
2381,6,172,60,False
2382,1,24,24,True
2383,1,20,50,False
2384,5,214,25,False
2385,1,24,22,False
2386,3,970,24,True
2387,2,24,28,False
2388,1,140,0,True
2389,2,38,45,False
2390,4,24,30,False
2391,3,26,30,False
2392,8,168,44,False
2393,17,267,30,False
2394,1,182,60,False
2395,1,20,0,False
2396,4,41,30,True
2397,1,40,30,False
2398,2,20,22,True
2399,4,40,27,False
2400,7,89,60,False
2401,1,5,6,False
2402,5,95,42,True
2403,5,62,50,False
2404,1,8,39,False
2405,2,32,23,False
2406,3,31,60,False
2407,5,91,22,False
2408,3,19,30,True
2409,1,10,38,False
2410,2,100,11,False
2411,1,10,23,True
2412,3,72,25,False
2413,3,58,44,True
2414,3,39,44,False
2415,9,201,30,False
2416,1,70,0,True
2417,9,28,120,False
2418,3,64,30,False
2419,1,9,60,False
2420,4,195,7,False
2421,10,131,43,True
2422,1,70,42,False
2423,1,71,44,False
