date,date_id,year,month,day
1994-07-01,11772,1994,7,1
1977-08-01,11773,1977,8,1
1966-08-28,11774,1966,8,28
1978-08-05,11775,1978,8,5
1982-10-29,11776,1982,10,29
2003-09-24,11777,2003,9,24
2004-03-11,11778,2004,3,11
2004-11-20,11779,2004,11,20
1998-02-02,11780,1998,2,2
1986-02-14,11781,1986,2,14
1968-12-25,11782,1968,12,25
1982-11-28,11783,1982,11,28
1978-09-30,11784,1978,9,30
2007-01-05,11785,2007,1,5
2010-11-24,11786,2010,11,24
2003-11-29,11787,2003,11,29
1980-04-21,11788,1980,4,21
2002-03-15,11789,2002,3,15
1976-09-28,11790,1976,9,28
1984-05-31,11791,1984,5,31
1974-09-16,11792,1974,9,16
1999-09-12,11793,1999,9,12
2004-03-07,11794,2004,3,7
1994-07-23,11795,1994,7,23
2000-11-11,11796,2000,11,11
1999-03-26,11797,1999,3,26
1999-08-31,11798,1999,8,31
1982-10-14,11799,1982,10,14
2004-08-09,11800,2004,8,9
1999-07-20,11801,1999,7,20
1954-07-05,11802,1954,7,5
2007-12-24,11803,2007,12,24
2006-04-07,11804,2006,4,7
1954-10-01,11805,1954,10,1
2005-02-15,11806,2005,2,15
2011-01-27,11807,2011,1,27
1985-07-04,11808,1985,7,4
2004-07-23,11809,2004,7,23
1974-04-11,11810,1974,4,11
1993-12-08,11811,1993,12,8
2001-01-28,11812,2001,1,28
1983-09-23,11813,1983,9,23
1974-09-14,11814,1974,9,14
1990-12-31,11815,1990,12,31
2011-11-07,11816,2011,11,7
1959-01-01,11817,1959,1,1
2007-06-25,11818,2007,6,25
1964-04-21,11819,1964,4,21
1987-11-08,11820,1987,11,8
2003-05-31,11821,2003,5,31
1988-02-19,11822,1988,2,19
2010-03-26,11823,2010,3,26
1996-07-29,11824,1996,7,29
1965-05-21,11825,1965,5,21
1952-06-16,11826,1952,6,16
1978-07-18,11827,1978,7,18
2006-05-10,11828,2006,5,10
1952-06-28,11829,1952,6,28
1992-07-24,11830,1992,7,24
1999-07-04,11831,1999,7,4
2002-12-13,11832,2002,12,13
1996-02-18,11833,1996,2,18
1993-01-18,11834,1993,1,18
1993-03-07,11835,1993,3,7
1997-02-28,11836,1997,2,28
1969-09-15,11837,1969,9,15
2010-06-04,11838,2010,6,4
2014-05-21,11839,2014,5,21
2021-06-22,11840,2021,6,22
2007-03-27,11841,2007,3,27
2008-11-05,11842,2008,11,5
1998-06-03,11843,1998,6,3
1978-03-06,11844,1978,3,6
1992-04-20,11845,1992,4,20
1983-01-12,11846,1983,1,12
1994-03-04,11847,1994,3,4
1998-10-16,11848,1998,10,16
2016-12-29,11849,2016,12,29
2008-02-27,11850,2008,2,27
2010-10-28,11851,2010,10,28
1988-11-06,11852,1988,11,6
1998-04-27,11853,1998,4,27
2011-11-22,11854,2011,11,22
1981-12-30,11855,1981,12,30
1995-12-20,11856,1995,12,20
1948-11-25,11857,1948,11,25
2023-08-26,11858,2023,8,26
1992-08-19,11859,1992,8,19
1999-01-09,11860,1999,1,9
2003-03-12,11861,2003,3,12
1977-02-13,11862,1977,2,13
1994-05-14,11863,1994,5,14
1974-12-20,11864,1974,12,20
1989-08-27,11865,1989,8,27
1975-02-07,11866,1975,2,7
2011-03-04,11867,2011,3,4
1972-12-27,11868,1972,12,27
1985-03-08,11869,1985,3,8
1991-02-12,11870,1991,2,12
1962-09-08,11871,1962,9,8
1993-10-17,11872,1993,10,17
1965-09-11,11873,1965,9,11
1977-02-24,11874,1977,2,24
2010-07-24,11875,2010,7,24
1999-03-18,11876,1999,3,18
1972-04-10,11877,1972,4,10
2004-06-08,11878,2004,6,8
1981-11-28,11879,1981,11,28
2008-02-10,11880,2008,2,10
1994-03-03,11881,1994,3,3
2008-02-23,11882,2008,2,23
2002-12-04,11883,2002,12,4
1975-08-26,11884,1975,8,26
1973-02-14,11885,1973,2,14
1980-03-01,11886,1980,3,1
1988-01-09,11887,1988,1,9
1982-10-19,11888,1982,10,19
1973-01-07,11889,1973,1,7
2011-05-20,11890,2011,5,20
1999-09-05,11891,1999,9,5
1984-06-09,11892,1984,6,9
1987-11-20,11893,1987,11,20
1992-05-01,11894,1992,5,1
1957-06-10,11895,1957,6,10
2002-03-24,11896,2002,3,24
2011-06-07,11897,2011,6,7
2014-08-26,11898,2014,8,26
1983-10-16,11899,1983,10,16
2017-05-18,11900,2017,5,18
1991-10-24,11901,1991,10,24
1988-04-10,11902,1988,4,10
1965-06-06,11903,1965,6,6
1998-01-29,11904,1998,1,29
1977-04-01,11905,1977,4,1
2006-11-17,11906,2006,11,17
2015-08-21,11907,2015,8,21
1966-01-10,11908,1966,1,10
1995-03-04,11909,1995,3,4
2001-03-01,11910,2001,3,1
1966-07-05,11911,1966,7,5
1970-01-02,11912,1970,1,2
1970-11-02,11913,1970,11,2
1994-06-27,11914,1994,6,27
1976-01-13,11915,1976,1,13
1991-07-24,11916,1991,7,24
2011-11-01,11917,2011,11,1
2015-12-28,11918,2015,12,28
2003-11-20,11919,2003,11,20
1998-08-06,11920,1998,8,6
2023-09-09,11921,2023,9,9
1978-11-06,11922,1978,11,6
1999-08-02,11923,1999,8,2
1956-09-14,11924,1956,9,14
1962-10-05,11925,1962,10,5
2008-09-17,11926,2008,9,17
1996-04-17,11927,1996,4,17
1973-11-07,11928,1973,11,7
1994-03-18,11929,1994,3,18
1984-02-01,11930,1984,2,1
1993-02-27,11931,1993,2,27
2015-01-02,11932,2015,1,2
1950-01-01,11933,1950,1,1
1994-12-11,11934,1994,12,11
1994-10-20,11935,1994,10,20
1990-09-18,11936,1990,9,18
1988-11-05,11937,1988,11,5
1989-05-26,11938,1989,5,26
1992-08-23,11939,1992,8,23
1952-06-19,11940,1952,6,19
1952-11-09,11941,1952,11,9
2002-06-19,11942,2002,6,19
1996-02-25,11943,1996,2,25
2013-12-05,11944,2013,12,5
2009-11-08,11945,2009,11,8
2009-07-22,11946,2009,7,22
2008-01-16,11947,2008,1,16
1959-06-06,11948,1959,6,6
1968-12-28,11949,1968,12,28
1996-07-01,11950,1996,7,1
1958-02-21,11951,1958,2,21
1977-11-05,11952,1977,11,5
1979-10-26,11953,1979,10,26
2006-10-18,11954,2006,10,18
1958-06-14,11955,1958,6,14
2000-02-24,11956,2000,2,24
1997-10-25,11957,1997,10,25
1976-04-24,11958,1976,4,24
2000-12-17,11959,2000,12,17
2007-06-22,11960,2007,6,22
1989-03-02,11961,1989,3,2
1969-04-23,11962,1969,4,23
1974-11-04,11963,1974,11,4
1984-11-15,11964,1984,11,15
2000-05-23,11965,2000,5,23
1981-03-14,11966,1981,3,14
1997-11-01,11967,1997,11,1
1983-04-19,11968,1983,4,19
1992-02-08,11969,1992,2,8
1970-09-03,11970,1970,9,3
2015-01-28,11971,2015,1,28
1973-10-17,11972,1973,10,17
1992-12-22,11973,1992,12,22
1982-12-11,11974,1982,12,11
2000-08-22,11975,2000,8,22
1994-07-30,11976,1994,7,30
1984-10-08,11977,1984,10,8
1964-04-01,11978,1964,4,1
1977-01-31,11979,1977,1,31
1949-09-01,11980,1949,9,1
2010-07-28,11981,2010,7,28
1993-12-30,11982,1993,12,30
2017-11-04,11983,2017,11,4
1979-04-24,11984,1979,4,24
1988-11-11,11985,1988,11,11
1986-03-19,11986,1986,3,19
2005-08-16,11987,2005,8,16
1963-09-13,11988,1963,9,13
2019-08-03,11989,2019,8,3
1985-10-21,11990,1985,10,21
1989-01-18,11991,1989,1,18
1991-10-03,11992,1991,10,3
2004-12-25,11993,2004,12,25
2013-07-14,11994,2013,7,14
2003-03-22,11995,2003,3,22
1980-09-24,11996,1980,9,24
1959-05-02,11997,1959,5,2
1998-08-08,11998,1998,8,8
1946-06-03,11999,1946,6,3
2000-06-10,12000,2000,6,10
2006-12-09,12001,2006,12,9
1993-11-15,12002,1993,11,15
2003-11-23,12003,2003,11,23
2001-08-02,12004,2001,8,2
2000-10-19,12005,2000,10,19
1981-01-10,12006,1981,1,10
1997-11-25,12007,1997,11,25
2006-10-12,12008,2006,10,12
2005-02-26,12009,2005,2,26
1966-01-13,12010,1966,1,13
1988-03-14,12011,1988,3,14
2017-12-28,12012,2017,12,28
1969-01-07,12013,1969,1,7
1974-08-26,12014,1974,8,26
1968-02-03,12015,1968,2,3
1969-11-17,12016,1969,11,17
2011-01-16,12017,2011,1,16
1993-11-12,12018,1993,11,12
1993-11-13,12019,1993,11,13
2002-08-11,12020,2002,8,11
2004-11-23,12021,2004,11,23
2001-03-20,12022,2001,3,20
1968-03-28,12023,1968,3,28
1986-04-06,12024,1986,4,6
2003-06-10,12025,2003,6,10
1983-04-30,12026,1983,4,30
1957-12-31,12027,1957,12,31
2004-11-26,12028,2004,11,26
1979-03-25,12029,1979,3,25
2002-10-24,12030,2002,10,24
1968-01-15,12031,1968,1,15
2007-08-19,12032,2007,8,19
1997-05-28,12033,1997,5,28
2017-03-18,12034,2017,3,18
1956-07-03,12035,1956,7,3
1972-10-12,12036,1972,10,12
2001-04-05,12037,2001,4,5
2006-12-29,12038,2006,12,29
1995-07-07,12039,1995,7,7
2005-05-17,12040,2005,5,17
1980-03-16,12041,1980,3,16
1957-08-09,12042,1957,8,9
1986-07-25,12043,1986,7,25
2002-02-19,12044,2002,2,19
1995-06-08,12045,1995,6,8
2003-05-26,12046,2003,5,26
1963-09-15,12047,1963,9,15
2015-12-12,12048,2015,12,12
1990-05-09,12049,1990,5,9
2007-09-15,12050,2007,9,15
1938-07-12,12051,1938,7,12
1985-04-27,12052,1985,4,27
1993-01-30,12053,1993,1,30
2000-10-17,12054,2000,10,17
1986-01-18,12055,1986,1,18
1960-09-18,12056,1960,9,18
1950-06-17,12057,1950,6,17
1976-12-04,12058,1976,12,4
2013-09-15,12059,2013,9,15
1978-02-26,12060,1978,2,26
2007-12-13,12061,2007,12,13
1983-06-09,12062,1983,6,9
1961-10-10,12063,1961,10,10
2014-06-05,12064,2014,6,5
1961-04-02,12065,1961,4,2
1969-10-06,12066,1969,10,6
1991-10-26,12067,1991,10,26
2002-07-17,12068,2002,7,17
1960-10-22,12069,1960,10,22
1962-01-01,12070,1962,1,1
1953-10-11,12071,1953,10,11
1993-12-31,12072,1993,12,31
1990-10-07,12073,1990,10,7
1992-11-16,12074,1992,11,16
1986-02-15,12075,1986,2,15
1979-02-08,12076,1979,2,8
1992-04-01,12077,1992,4,1
1957-10-02,12078,1957,10,2
1976-12-20,12079,1976,12,20
1987-03-04,12080,1987,3,4
1994-03-02,12081,1994,3,2
1996-08-31,12082,1996,8,31
2005-12-07,12083,2005,12,7
2004-11-06,12084,2004,11,6
1999-07-21,12085,1999,7,21
1971-08-07,12086,1971,8,7
2012-03-20,12087,2012,3,20
1967-01-06,12088,1967,1,6
1995-08-17,12089,1995,8,17
2007-03-04,12090,2007,3,4
1993-02-08,12091,1993,2,8
2004-03-18,12092,2004,3,18
2003-10-19,12093,2003,10,19
1979-09-04,12094,1979,9,4
1993-07-24,12095,1993,7,24
1996-08-12,12096,1996,8,12
1990-12-03,12097,1990,12,3
2002-04-29,12098,2002,4,29
2013-08-20,12099,2013,8,20
2005-05-12,12100,2005,5,12
2023-10-05,12101,2023,10,5
1992-01-21,12102,1992,1,21
1977-10-13,12103,1977,10,13
1998-01-10,12104,1998,1,10
1980-09-05,12105,1980,9,5
1969-12-18,12106,1969,12,18
1988-04-04,12107,1988,4,4
1995-07-24,12108,1995,7,24
1987-01-08,12109,1987,1,8
1982-12-15,12110,1982,12,15
1998-02-06,12111,1998,2,6
1966-09-15,12112,1966,9,15
2003-07-20,12113,2003,7,20
2011-12-23,12114,2011,12,23
2013-01-26,12115,2013,1,26
1998-06-09,12116,1998,6,9
1983-03-02,12117,1983,3,2
2014-06-14,12118,2014,6,14
2004-02-25,12119,2004,2,25
1969-08-04,12120,1969,8,4
1967-02-18,12121,1967,2,18
1991-07-27,12122,1991,7,27
1973-12-26,12123,1973,12,26
1975-09-15,12124,1975,9,15
1980-10-15,12125,1980,10,15
2006-07-19,12126,2006,7,19
1982-03-21,12127,1982,3,21
1995-11-10,12128,1995,11,10
1969-09-19,12129,1969,9,19
1976-02-23,12130,1976,2,23
1974-03-13,12131,1974,3,13
1976-04-05,12132,1976,4,5
1982-01-03,12133,1982,1,3
1983-04-13,12134,1983,4,13
1963-09-21,12135,1963,9,21
2013-01-19,12136,2013,1,19
1974-08-20,12137,1974,8,20
1963-04-06,12138,1963,4,6
1988-01-15,12139,1988,1,15
1975-10-06,12140,1975,10,6
2012-12-09,12141,2012,12,9
2003-03-04,12142,2003,3,4
1955-01-10,12143,1955,1,10
1975-01-03,12144,1975,1,3
2004-08-28,12145,2004,8,28
1985-04-01,12146,1985,4,1
1983-01-19,12147,1983,1,19
1973-02-06,12148,1973,2,6
2003-05-03,12149,2003,5,3
1984-03-18,12150,1984,3,18
1999-08-19,12151,1999,8,19
2004-09-10,12152,2004,9,10
2023-03-18,12153,2023,3,18
1984-02-20,12154,1984,2,20
1951-10-14,12155,1951,10,14
2009-06-23,12156,2009,6,23
1969-02-07,12157,1969,2,7
1994-02-07,12158,1994,2,7
1991-01-04,12159,1991,1,4
1965-12-09,12160,1965,12,9
2013-11-08,12161,2013,11,8
1968-07-05,12162,1968,7,5
1984-07-03,12163,1984,7,3
2023-10-12,12164,2023,10,12
2015-10-21,12165,2015,10,21
1992-07-16,12166,1992,7,16
1976-06-21,12167,1976,6,21
1987-04-09,12168,1987,4,9
2007-01-20,12169,2007,1,20
2000-01-03,12170,2000,1,3
1997-09-04,12171,1997,9,4
1994-03-07,12172,1994,3,7
2014-09-06,12173,2014,9,6
1999-03-10,12174,1999,3,10
1997-08-10,12175,1997,8,10
2004-08-25,12176,2004,8,25
2012-07-18,12177,2012,7,18
1968-12-30,12178,1968,12,30
2006-08-09,12179,2006,8,9
1992-11-20,12180,1992,11,20
1999-11-21,12181,1999,11,21
2009-06-09,12182,2009,6,9
1980-10-23,12183,1980,10,23
2017-12-30,12184,2017,12,30
2008-10-29,12185,2008,10,29
1993-05-20,12186,1993,5,20
1979-02-28,12187,1979,2,28
1972-04-14,12188,1972,4,14
1974-07-25,12189,1974,7,25
1998-08-26,12190,1998,8,26
1999-10-21,12191,1999,10,21
1990-09-11,12192,1990,9,11
1979-11-01,12193,1979,11,1
1974-01-22,12194,1974,1,22
1970-11-09,12195,1970,11,9
1957-01-01,12196,1957,1,1
1954-04-05,12197,1954,4,5
1968-10-07,12198,1968,10,7
1972-04-09,12199,1972,4,9
2000-12-09,12200,2000,12,9
2007-07-21,12201,2007,7,21
1995-12-18,12202,1995,12,18
1984-03-06,12203,1984,3,6
1967-03-16,12204,1967,3,16
1973-10-06,12205,1973,10,6
2007-04-11,12206,2007,4,11
1981-04-26,12207,1981,4,26
1996-01-06,12208,1996,1,6
2012-03-29,12209,2012,3,29
1976-08-25,12210,1976,8,25
1976-12-27,12211,1976,12,27
1968-09-08,12212,1968,9,8
1986-01-02,12213,1986,1,2
1978-03-13,12214,1978,3,13
1998-01-16,12215,1998,1,16
2007-11-16,12216,2007,11,16
1992-11-19,12217,1992,11,19
1995-03-05,12218,1995,3,5
1992-07-04,12219,1992,7,4
1982-03-01,12220,1982,3,1
1991-06-25,12221,1991,6,25
1956-04-08,12222,1956,4,8
2009-03-27,12223,2009,3,27
1995-04-16,12224,1995,4,16
1983-09-13,12225,1983,9,13
1970-04-13,12226,1970,4,13
1998-08-04,12227,1998,8,4
1987-07-01,12228,1987,7,1
1977-03-23,12229,1977,3,23
1980-07-15,12230,1980,7,15
1999-05-25,12231,1999,5,25
1979-07-31,12232,1979,7,31
2012-12-08,12233,2012,12,8
1972-06-21,12234,1972,6,21
1984-04-18,12235,1984,4,18
1973-10-03,12236,1973,10,3
1997-03-25,12237,1997,3,25
1979-10-05,12238,1979,10,5
1976-09-03,12239,1976,9,3
2003-07-10,12240,2003,7,10
1993-09-09,12241,1993,9,9
1997-06-10,12242,1997,6,10
1941-01-01,12243,1941,1,1
1977-12-13,12244,1977,12,13
2006-04-20,12245,2006,4,20
2005-05-10,12246,2005,5,10
1987-03-20,12247,1987,3,20
1975-03-19,12248,1975,3,19
2002-01-24,12249,2002,1,24
1998-07-01,12250,1998,7,1
1983-06-20,12251,1983,6,20
1987-11-02,12252,1987,11,2
1996-04-26,12253,1996,4,26
1997-07-10,12254,1997,7,10
1995-11-24,12255,1995,11,24
1975-02-17,12256,1975,2,17
1964-11-08,12257,1964,11,8
1960-02-25,12258,1960,2,25
1999-10-12,12259,1999,10,12
1987-03-27,12260,1987,3,27
1969-01-05,12261,1969,1,5
2009-12-26,12262,2009,12,26
2002-01-18,12263,2002,1,18
1983-10-07,12264,1983,10,7
1960-10-02,12265,1960,10,2
1993-10-01,12266,1993,10,1
2023-10-17,12267,2023,10,17
2010-04-26,12268,2010,4,26
2023-10-25,12269,2023,10,25
1968-11-03,12270,1968,11,3
1968-09-13,12271,1968,9,13
1999-07-30,12272,1999,7,30
2023-10-30,12273,2023,10,30
1970-06-13,12274,1970,6,13
1982-02-27,12275,1982,2,27
1985-12-25,12276,1985,12,25
2003-09-30,12277,2003,9,30
2009-01-02,12278,2009,1,2
1971-09-25,12279,1971,9,25
1958-11-07,12280,1958,11,7
1950-09-26,12281,1950,9,26
1960-07-05,12282,1960,7,5
2023-10-16,12283,2023,10,16
1985-07-01,12284,1985,7,1
1993-09-07,12285,1993,9,7
2009-03-11,12286,2009,3,11
1986-09-04,12287,1986,9,4
1987-04-19,12288,1987,4,19
1986-11-01,12289,1986,11,1
2002-07-27,12290,2002,7,27
2023-11-06,12291,2023,11,6
2013-12-27,12292,2013,12,27
2020-05-05,12293,2020,5,5
2009-04-18,12294,2009,4,18
2024-03-14,12295,2024,3,14
2023-12-12,12296,2023,12,12
2023-12-06,12297,2023,12,6
2024-02-27,12298,2024,2,27
1977-02-07,12299,1977,2,7
2024-01-06,12300,2024,1,6
2024-03-05,12301,2024,3,5
2024-04-03,12302,2024,4,3
2024-02-07,12303,2024,2,7
2023-11-16,12304,2023,11,16
1962-10-30,12305,1962,10,30
2023-10-24,12306,2023,10,24
2023-11-03,12307,2023,11,3
2023-11-04,12308,2023,11,4
2023-12-26,12309,2023,12,26
2023-12-11,12310,2023,12,11
2024-02-28,12311,2024,2,28
2024-03-09,12312,2024,3,9
1971-12-09,12313,1971,12,9
2024-02-20,12314,2024,2,20
2024-04-02,12315,2024,4,2
2024-03-02,12316,2024,3,2
2000-02-08,12317,2000,2,8
2024-01-11,12318,2024,1,11
2024-01-02,12319,2024,1,2
2024-02-17,12320,2024,2,17
2023-12-19,12321,2023,12,19
2024-02-06,12322,2024,2,6
2024-02-10,12323,2024,2,10
2024-01-25,12324,2024,1,25
2024-03-13,12325,2024,3,13
2024-01-27,12326,2024,1,27
2023-12-17,12327,2023,12,17
1994-06-24,12328,1994,6,24
2024-02-05,12329,2024,2,5
2002-03-23,12330,2002,3,23
2024-02-02,12331,2024,2,2
2024-01-05,12332,2024,1,5
2024-01-22,12333,2024,1,22
1964-05-15,12334,1964,5,15
2024-03-31,12335,2024,3,31
2023-10-15,12336,2023,10,15
1994-07-06,12337,1994,7,6
1987-03-06,12338,1987,3,6
1997-09-30,12339,1997,9,30
2012-06-12,12340,2012,6,12
2023-10-22,12341,2023,10,22
2010-05-12,12342,2010,5,12
1990-10-03,12343,1990,10,3
2008-08-15,12344,2008,8,15
2023-10-29,12345,2023,10,29
1976-09-16,12346,1976,9,16
2023-11-05,12347,2023,11,5
1961-03-05,12348,1961,3,5
2023-06-03,12349,2023,6,3
1995-12-31,12350,1995,12,31
1980-10-27,12351,1980,10,27
2001-08-26,12352,2001,8,26
1992-03-21,12353,1992,3,21
1979-02-27,12354,1979,2,27
1993-10-30,12355,1993,10,30
1984-02-05,12356,1984,2,5
1974-05-28,12357,1974,5,28
2012-06-16,12358,2012,6,16
1978-11-14,12359,1978,11,14
2007-03-07,12360,2007,3,7
1982-09-12,12361,1982,9,12
1986-01-21,12362,1986,1,21
2002-08-24,12363,2002,8,24
1981-01-23,12364,1981,1,23
1996-04-07,12365,1996,4,7
2002-02-02,12366,2002,2,2
2014-08-31,12367,2014,8,31
1980-11-15,12368,1980,11,15
2009-02-03,12369,2009,2,3
1995-02-06,12370,1995,2,6
1976-02-02,12371,1976,2,2
1987-01-03,12372,1987,1,3
1998-03-14,12373,1998,3,14
1979-05-10,12374,1979,5,10
1984-02-03,12375,1984,2,3
1981-11-02,12376,1981,11,2
2013-08-27,12377,2013,8,27
1966-11-13,12378,1966,11,13
1986-02-13,12379,1986,2,13
1972-09-10,12380,1972,9,10
2006-04-28,12381,2006,4,28
1976-01-19,12382,1976,1,19
1996-08-15,12383,1996,8,15
2014-10-26,12384,2014,10,26
2017-04-29,12385,2017,4,29
1999-12-21,12386,1999,12,21
1995-02-04,12387,1995,2,4
1985-09-04,12388,1985,9,4
1985-01-09,12389,1985,1,9
2010-03-04,12390,2010,3,4
1979-07-19,12391,1979,7,19
1991-10-13,12392,1991,10,13
1996-12-16,12393,1996,12,16
1976-10-28,12394,1976,10,28
1974-12-17,12395,1974,12,17
1965-01-18,12396,1965,1,18
1979-04-12,12397,1979,4,12
1999-08-11,12398,1999,8,11
1973-12-30,12399,1973,12,30
2000-01-30,12400,2000,1,30
1958-07-03,12401,1958,7,3
1992-08-21,12402,1992,8,21
1998-03-22,12403,1998,3,22
1964-01-25,12404,1964,1,25
2000-03-25,12405,2000,3,25
1949-09-16,12406,1949,9,16
2000-08-30,12407,2000,8,30
1974-01-13,12408,1974,1,13
1990-06-04,12409,1990,6,4
1982-11-29,12410,1982,11,29
1988-04-15,12411,1988,4,15
2006-07-29,12412,2006,7,29
2004-09-08,12413,2004,9,8
1993-11-02,12414,1993,11,2
2002-05-22,12415,2002,5,22
1982-08-09,12416,1982,8,9
1997-01-30,12417,1997,1,30
1991-11-27,12418,1991,11,27
1978-09-13,12419,1978,9,13
1993-11-05,12420,1993,11,5
1977-05-02,12421,1977,5,2
1960-10-15,12422,1960,10,15
2008-03-27,12423,2008,3,27
1998-04-24,12424,1998,4,24
1966-09-21,12425,1966,9,21
1981-02-17,12426,1981,2,17
1983-10-15,12427,1983,10,15
1976-04-04,12428,1976,4,4
2010-04-24,12429,2010,4,24
1991-12-21,12430,1991,12,21
1990-06-17,12431,1990,6,17
1971-12-18,12432,1971,12,18
1971-09-01,12433,1971,9,1
1981-05-20,12434,1981,5,20
2008-05-23,12435,2008,5,23
1981-04-02,12436,1981,4,2
1979-09-15,12437,1979,9,15
1971-04-26,12438,1971,4,26
1980-11-29,12439,1980,11,29
1973-01-17,12440,1973,1,17
1965-09-24,12441,1965,9,24
2004-02-08,12442,2004,2,8
1986-04-04,12443,1986,4,4
1999-05-05,12444,1999,5,5
2011-10-19,12445,2011,10,19
2002-01-15,12446,2002,1,15
2000-04-02,12447,2000,4,2
1971-11-08,12448,1971,11,8
2002-05-02,12449,2002,5,2
1951-10-18,12450,1951,10,18
1992-02-01,12451,1992,2,1
1995-01-23,12452,1995,1,23
1987-01-27,12453,1987,1,27
2001-12-19,12454,2001,12,19
1945-04-30,12455,1945,4,30
1998-04-25,12456,1998,4,25
2007-01-29,12457,2007,1,29
1961-10-15,12458,1961,10,15
1963-10-05,12459,1963,10,5
2007-04-21,12460,2007,4,21
2009-08-25,12461,2009,8,25
1969-12-21,12462,1969,12,21
1994-05-31,12463,1994,5,31
1953-01-02,12464,1953,1,2
2008-01-18,12465,2008,1,18
1997-10-23,12466,1997,10,23
1973-06-15,12467,1973,6,15
2005-08-17,12468,2005,8,17
1974-12-14,12469,1974,12,14
1974-02-13,12470,1974,2,13
1978-07-31,12471,1978,7,31
1989-07-29,12472,1989,7,29
1986-03-29,12473,1986,3,29
1978-03-08,12474,1978,3,8
2003-05-19,12475,2003,5,19
1990-04-21,12476,1990,4,21
1981-06-12,12477,1981,6,12
1973-02-11,12478,1973,2,11
1979-07-09,12479,1979,7,9
1986-12-05,12480,1986,12,5
2009-06-13,12481,2009,6,13
2002-12-01,12482,2002,12,1
1986-04-13,12483,1986,4,13
1973-09-09,12484,1973,9,9
2007-02-21,12485,2007,2,21
2004-04-28,12486,2004,4,28
2010-05-20,12487,2010,5,20
2014-06-08,12488,2014,6,8
1989-10-01,12489,1989,10,1
2008-06-14,12490,2008,6,14
1987-03-14,12491,1987,3,14
1988-03-05,12492,1988,3,5
1993-10-08,12493,1993,10,8
1976-10-09,12494,1976,10,9
1989-03-20,12495,1989,3,20
2003-06-15,12496,2003,6,15
1996-03-11,12497,1996,3,11
1957-07-29,12498,1957,7,29
1991-02-21,12499,1991,2,21
1978-04-08,12500,1978,4,8
2012-05-09,12501,2012,5,9
2000-12-18,12502,2000,12,18
1947-12-04,12503,1947,12,4
1972-03-06,12504,1972,3,6
1960-02-20,12505,1960,2,20
2008-02-28,12506,2008,2,28
1984-12-16,12507,1984,12,16
2012-12-11,12508,2012,12,11
1957-09-29,12509,1957,9,29
1974-04-27,12510,1974,4,27
1997-06-06,12511,1997,6,6
1994-03-08,12512,1994,3,8
1984-05-04,12513,1984,5,4
1995-05-17,12514,1995,5,17
2000-07-06,12515,2000,7,6
1976-12-31,12516,1976,12,31
2007-07-30,12517,2007,7,30
1980-11-03,12518,1980,11,3
1969-06-25,12519,1969,6,25
1973-06-08,12520,1973,6,8
1962-07-08,12521,1962,7,8
2006-01-04,12522,2006,1,4
1983-03-06,12523,1983,3,6
1979-02-04,12524,1979,2,4
1990-10-21,12525,1990,10,21
2017-11-18,12526,2017,11,18
2006-10-19,12527,2006,10,19
1971-01-01,12528,1971,1,1
1991-12-31,12529,1991,12,31
2004-02-10,12530,2004,2,10
1989-06-05,12531,1989,6,5
1962-09-11,12532,1962,9,11
2002-01-22,12533,2002,1,22
1996-06-21,12534,1996,6,21
1962-02-06,12535,1962,2,6
2000-04-06,12536,2000,4,6
1966-03-14,12537,1966,3,14
1987-06-12,12538,1987,6,12
1999-05-11,12539,1999,5,11
2023-05-13,12540,2023,5,13
1978-01-30,12541,1978,1,30
1990-01-20,12542,1990,1,20
2009-08-21,12543,2009,8,21
1995-02-07,12544,1995,2,7
1986-10-01,12545,1986,10,1
1963-04-02,12546,1963,4,2
1997-01-21,12547,1997,1,21
2006-05-28,12548,2006,5,28
2002-11-05,12549,2002,11,5
1993-10-13,12550,1993,10,13
1991-04-02,12551,1991,4,2
1972-01-13,12552,1972,1,13
1962-01-22,12553,1962,1,22
1967-02-17,12554,1967,2,17
2002-03-01,12555,2002,3,1
1984-03-31,12556,1984,3,31
1988-10-14,12557,1988,10,14
2004-08-11,12558,2004,8,11
1991-06-17,12559,1991,6,17
1998-02-01,12560,1998,2,1
2015-09-06,12561,2015,9,6
1988-11-20,12562,1988,11,20
1986-07-12,12563,1986,7,12
1987-05-10,12564,1987,5,10
1970-11-27,12565,1970,11,27
2016-08-04,12566,2016,8,4
1987-07-25,12567,1987,7,25
2002-05-05,12568,2002,5,5
1991-05-02,12569,1991,5,2
1993-10-09,12570,1993,10,9
1988-02-26,12571,1988,2,26
2000-06-27,12572,2000,6,27
2011-11-26,12573,2011,11,26
2004-11-30,12574,2004,11,30
1978-03-24,12575,1978,3,24
2003-06-18,12576,2003,6,18
1988-11-10,12577,1988,11,10
2000-09-13,12578,2000,9,13
1955-09-24,12579,1955,9,24
1970-09-13,12580,1970,9,13
1986-03-07,12581,1986,3,7
1973-06-19,12582,1973,6,19
1992-02-03,12583,1992,2,3
1983-06-01,12584,1983,6,1
1993-02-02,12585,1993,2,2
1974-12-25,12586,1974,12,25
1994-09-06,12587,1994,9,6
1981-09-29,12588,1981,9,29
1985-02-23,12589,1985,2,23
2001-10-25,12590,2001,10,25
1981-07-02,12591,1981,7,2
1984-05-03,12592,1984,5,3
1990-02-02,12593,1990,2,2
